board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
27,146,45,3♠,S,Q♥,8,-50,48.68,95.32
28,1,126,4♥,S,8♣,11,650,104.44,39.56
28,5,70,5♥*,S,8♣,10,-200,2.04,141.96
28,8,43,5♦*,E,A♥,8,500,34.49,109.51
28,10,92,4♥,S,9♣,10,620,62.88,81.13
28,13,137,4♥,S,A♠,10,620,62.88,81.13
28,15,60,4♥,S,9♣,10,620,62.88,81.13
28,18,21,4♥,S,2♣,11,650,104.44,39.56
28,23,138,5♥,S,A♠,12,680,138.92,5.08
28,26,93,4♥,S,A♠,12,680,138.92,5.08
28,29,55,5♦*,E,8♦,8,500,34.49,109.51
28,32,122,4♥,S,8♣,10,620,62.88,81.13
28,35,82,5♦*,E,K♥,8,500,34.49,109.51
28,40,123,5♥,S,A♠,11,650,104.44,39.56
28,42,49,4♥,S,8♣,11,650,104.44,39.56
28,47,143,4♥,S,9♥,11,650,104.44,39.56
28,51,121,4♥,W,K♣,4,300,26.38,117.63
28,63,132,4♥,S,8♣,10,620,62.88,81.13
28,66,4,4♥,S,A♠,11,650,104.44,39.56
28,68,145,4♥,S,2♣,10,620,62.88,81.13
28,74,53,4♥,S,8♣,10,620,62.88,81.13
28,77,116,4♥,S,8♣,10,620,62.88,81.13
28,84,24,4♥,S,9♣,9,-100,10.15,133.85
28,86,56,4♥,S,8♣,11,650,104.44,39.56
28,90,103,3NT,N,K♦,11,660,131.82,12.18
28,97,3,5♦*,E,A♥,8,500,34.49,109.51
28,106,134,5♥*,S,A♠,12,1050,143.99,0.01
28,108,36,4♥,S,2♣,11,650,104.44,39.56
28,111,11,3NT,N,K♦,11,660,131.82,12.18
28,115,69,4♥,S,9♥,11,650,104.44,39.56
28,119,88,4♥,S,A♠,11,650,104.44,39.56
28,124,58,3NT,N,K♦,11,660,131.82,12.18
28,127,52,4♥,N,7♥,11,650,104.44,39.56
28,129,105,4♥,S,8♣,10,620,62.88,81.13
28,135,50,4♥*,S,A♠,10,790,141.96,2.04
28,139,62,4♥,S,9♣,11,650,104.44,39.56
28,142,54,4♥,S,9♣,9,-100,10.15,133.85
28,2,104,3NT,N,K♦,11,660,131.82,12.18
28,7,46,4♥,S,9♥,11,650,104.44,39.56
28,9,19,4♥,S,8♣,11,650,104.44,39.56
28,12,27,4♥,S,8♣,10,620,62.88,81.13
28,14,78,5♦*,E,K♥,8,500,34.49,109.51
28,17,130,4♥,S,8♣,9,-100,10.15,133.85
28,22,114,4♥,S,9♣,11,650,104.44,39.56
28,25,118,4♥,S,2♣,10,620,62.88,81.13
28,28,133,4♥,S,2♣,11,650,104.44,39.56
28,30,59,4♥,S,8♣,10,620,62.88,81.13
28,33,81,4♥,S,9♣,10,620,62.88,81.13
28,37,95,4♥,S,2♥,11,650,104.44,39.56
28,41,71,3♥,S,9♣,11,200,22.32,121.68
28,44,87,4♥,S,9♣,11,650,104.44,39.56
28,48,6,3♥,S,A♠,11,200,22.32,121.68
28,61,112,4♥,S,8♣,10,620,62.88,81.13
28,64,39,5♠,N,6♥,9,-200,2.04,141.96
28,67,72,5♦,E,K♥,7,200,22.32,121.68
28,73,34,3♥,S,8♣,10,170,18.26,125.74
28,75,65,3♦*,E,K♥,8,100,16.24,127.76
28,83,94,4♥,S,9♣,11,650,104.44,39.56
28,85,38,4♥,S,A♠,11,650,104.44,39.56
28,89,20,4♥,S,9♣,9,-100,10.15,133.85
28,96,109,5♠,N,K♦,9,-200,2.04,141.96
28,100,144,4♥,S,8♣,10,620,62.88,81.13
28,107,98,5♦*,E,A♣,8,500,34.49,109.51
28,110,140,4♥,S,8♣,9,-100,10.15,133.85
28,113,79,4♥,S,9♣,10,620,62.88,81.13
28,117,80,3NT,N,K♦,11,660,131.82,12.18
28,120,31,4♥,S,8♣,10,620,62.88,81.13
28,125,99,5♣,N,K♦,11,600,42.6,101.4
28,128,76,4♥,S,8♣,10,620,62.88,81.13
28,131,57,4♥,S,8♣,11,650,104.44,39.56
28,136,91,4♥,S,A♠,11,650,104.44,39.56
28,141,16,5♦*,E,A♥,8,500,34.49,109.51
28,146,45,4♥,S,8♣,10,620,62.88,81.13
29,1,83,4♠,W,7♦,10,-620,42.6,101.4
29,4,27,4♠,E,8♣,10,-620,42.6,101.4
29,8,111,2♦,W,A♣,9,-110,132.83,11.17
29,10,38,5♠,E,Q♦,11,-650,10.15,133.85
29,12,24,4♠,W,8♠,10,-620,42.6,101.4
29,16,43,2♥,S,5♥,5,-300,66.93,77.07
29,19,86,2♠,W,8♠,10,-170,103.43,40.57
29,23,130,4♠,W,Q♦,10,-620,42.6,101.4
29,29,7,4♠,E,Q♦,10,-620,42.6,101.4
29,32,140,2♠,W,8♠,10,-170,103.43,40.57
29,35,144,3♦,E,J♠,9,-110,132.83,11.17
29,39,66,2♠,E,Q♦,10,-170,103.43,40.57
29,46,126,4♠,E,Q♦,10,-620,42.6,101.4
29,49,92,1NT,E,1♣0,10,-180,84.17,59.83
29,59,84,4♠,E,Q♦,10,-620,42.6,101.4
29,65,91,2♠,W,9♦,10,-170,103.43,40.57
29,70,31,3♠,E,4♣,10,-170,103.43,40.57
29,75,37,4♠,E,3♠,10,-620,42.6,101.4
29,78,123,4♠,E,Q♦,12,-680,1.03,142.97
29,80,85,2♠,W,6♠,10,-170,103.43,40.57
29,87,60,4♠,E,Q♦,11,-650,10.15,133.85
29,89,55,4♠,W,7♦,10,-620,42.6,101.4
29,96,45,4♠,W,8♠,9,100,142.97,1.03
29,98,17,3NT,W,9♣,10,-630,18.26,125.74
29,100,145,3♠,W,7♦,10,-170,103.43,40.57
29,106,136,4♠,W,7♦,11,-650,10.15,133.85
29,108,71,3♥,N,A♠,8,-100,139.93,4.07
29,114,117,1NT,E,8♣,10,-180,84.17,59.83
29,119,41,3♠,W,7♦,11,-200,74.03,69.97
29,121,61,1NT,W,8♠,10,-180,84.17,59.83
29,125,47,2♦,E,J♠,9,-110,132.83,11.17
29,128,44,4♠,W,8♠,10,-620,42.6,101.4
29,131,51,4♠,E,Q♦,11,-650,10.15,133.85
29,135,67,1NT,W,7♦,9,-150,120.67,23.33
29,141,5,4♠,E,Q♦,10,-620,42.6,101.4
29,143,112,2♠,W,7♦,10,-170,103.43,40.57
29,2,26,4♠,E,Q♦,10,-620,42.6,101.4
29,6,104,2♠,E,Q♦,10,-170,103.43,40.57
29,9,139,4♠,E,Q♦,10,-620,42.6,101.4
29,11,115,4♠,W,8♠,10,-620,42.6,101.4
29,15,28,1NT,E,2♥,9,-150,120.67,23.33
29,18,34,3♠,W,8♠,10,-170,103.43,40.57
29,20,109,4♠,W,J♥,11,-650,10.15,133.85
29,25,94,2♦,W,6♣,10,-130,124.72,19.28
29,30,95,4♠,W,7♦,11,-650,10.15,133.85
29,33,13,4♠,E,Q♦,10,-620,42.6,101.4
29,36,52,3♠,W,J♥,11,-200,74.03,69.97
29,40,124,4♠,W,6♠,10,-620,42.6,101.4
29,48,72,2♦,W,J♥,9,-110,132.83,11.17
29,50,69,4♠,W,4♦,10,-620,42.6,101.4
29,63,137,4♠,E,Q♦,10,-620,42.6,101.4
29,68,58,3♦,E,Q♣,8,100,142.97,1.03
29,74,132,3♠,E,Q♦,10,-170,103.43,40.57
29,77,42,3♠,E,Q♦,10,-170,103.43,40.57
29,79,21,2♦,W,A♣,10,-130,124.72,19.28
29,81,133,4♠,W,A♣,10,-620,42.6,101.4
29,88,73,3♦,W,8♠,9,-110,132.83,11.17
29,90,3,4♠,W,7♦,10,-620,42.6,101.4
29,97,64,3♠,E,1♣0,10,-170,103.43,40.57
29,99,76,2♠,E,Q♦,11,-200,74.03,69.97
29,105,113,4♠,W,6♠,10,-620,42.6,101.4
29,107,93,4♠,E,Q♦,10,-620,42.6,101.4
29,110,57,4♠,W,8♠,10,-620,42.6,101.4
29,118,62,3♠,W,J♥,11,-200,74.03,69.97
29,120,103,2♠,E,Q♦,10,-170,103.43,40.57
29,122,56,4♠,E,Q♦,12,-680,1.03,142.97
29,127,82,1NT,E,1♣0,10,-180,84.17,59.83
29,129,22,4♠,W,7♦,11,-650,10.15,133.85
29,134,54,2♠,E,J♠,8,-110,132.83,11.17
29,138,116,2♠,W,7♦,11,-200,74.03,69.97
29,142,53,3♠,W,7♦,11,-200,74.03,69.97
29,146,14,3♠,E,Q♦,10,-170,103.43,40.57
30,1,83,3♠,N,Q♥,4,-250,1.03,142.97
30,4,27,1♣,S,4♣,4,-150,27.39,116.61
30,8,111,2♦,W,3♠,8,-90,106.47,37.53
30,10,38,2♥,E,A♣,10,-170,12.18,131.82
30,12,24,1♣,S,A♥,5,-100,88.22,55.78
30,16,43,1♣,S,3♦,6,-50,124.72,19.28
30,19,86,1NT,S,4♠,6,-50,124.72,19.28
30,23,130,1♣,S,3♦,7,70,141.96,2.04
30,29,7,1NT,E,3♣,8,-120,55.78,88.22
30,32,140,2♥,W,A♣,8,-110,65.92,78.08
30,35,144,1NT,S,J♠,5,-100,88.22,55.78
30,39,66,2NT,E,K♣,8,-120,55.78,88.22
30,46,126,1♣,S,4♣,4,-150,27.39,116.61
30,49,92,1♣,S,J♦,5,-100,88.22,55.78
30,59,84,2♥,E,A♣,8,-110,65.92,78.08
30,65,91,2♦,S,8♣,4,-200,5.08,138.92
30,70,31,2♥,E,K♣,8,-110,65.92,78.08
30,75,37,2♥,E,6♣,8,-110,65.92,78.08
30,78,123,1♣,S,4♠,4,-150,27.39,116.61
30,80,85,1♠,W,3♣,9,-140,45.64,98.36
30,87,60,1NT,S,J♠,4,-150,27.39,116.61
30,89,55,2♥,E,A♣,9,-140,45.64,98.36
30,96,45,2♥,W,5♣,7,50,138.92,5.08
30,98,17,2♥,E,A♣,9,-140,45.64,98.36
30,100,145,1♥,E,A♣,10,-170,12.18,131.82
30,106,136,1NT,S,1♠0,5,-100,88.22,55.78
30,108,71,1♣,S,A♠,5,-100,88.22,55.78
30,114,117,1NT,E,6♣,7,-90,106.47,37.53
30,119,41,1NT,S,1♠0,7,90,143.99,0.01
30,121,61,2♥,E,A♣,9,-140,45.64,98.36
30,125,47,1NT,S,8♥,5,-100,88.22,55.78
30,128,44,1♣,S,4♣,5,-100,88.22,55.78
30,131,51,1NT,S,4♠,3,-200,5.08,138.92
30,135,67,1♣,S,3♦,6,-50,124.72,19.28
30,141,5,2♥,E,A♣,9,-140,45.64,98.36
30,143,112,1NT,S,J♠,5,-100,88.22,55.78
30,2,26,1♣,S,4♣,4,-150,27.39,116.61
30,6,104,1♣,S,4♠,4,-150,27.39,116.61
30,9,139,1NT,S,4♠,6,-50,124.72,19.28
30,11,115,1NT,S,4♠,6,-50,124.72,19.28
30,15,28,2♣,S,8♣,5,-150,27.39,116.61
30,18,34,1♠,W,5♣,7,-80,111.54,32.46
30,20,109,1♣,S,4♣,5,-100,88.22,55.78
30,25,94,2♥,E,A♣,10,-170,12.18,131.82
30,30,95,1NT,S,J♠,6,-50,124.72,19.28
30,33,13,2♥,E,A♣,9,-140,45.64,98.36
30,36,52,2♦,E,K♣,8,-90,106.47,37.53
30,40,124,1NT,S,J♠,6,-50,124.72,19.28
30,48,72,1♥,E,A♣,10,-170,12.18,131.82
30,50,69,1♥,E,A♣,8,-110,65.92,78.08
30,63,137,1♣,S,4♣,4,-150,27.39,116.61
30,68,58,1NT,S,1♠0,6,-50,124.72,19.28
30,74,132,1♣,S,4♣,5,-100,88.22,55.78
30,77,42,1♣,S,3♦,6,-50,124.72,19.28
30,79,21,2♥,E,A♣,8,-110,65.92,78.08
30,81,133,1♥,E,K♣,9,-140,45.64,98.36
30,88,73,1♣,S,4♠,4,-150,27.39,116.61
30,90,3,1♣,S,4♣,5,-100,88.22,55.78
30,97,64,1♥,E,A♣,8,-110,65.92,78.08
30,99,76,1♣,S,A♠,4,-150,27.39,116.61
30,105,113,1NT,E,6♣,7,-90,106.47,37.53
30,107,93,1♣,S,3♦,5,-100,88.22,55.78
30,110,57,1NT,N,K♠,6,-50,124.72,19.28
30,118,62,2♥,E,A♣,10,-170,12.18,131.82
30,120,103,1♣,S,4♣,5,-100,88.22,55.78
30,122,56,1NT,S,A♥,5,-100,88.22,55.78
30,127,82,1♣,S,3♦,6,-50,124.72,19.28
30,129,22,2♥,E,K♣,7,50,138.92,5.08
30,134,54,1NT,S,J♠,6,-50,124.72,19.28
30,138,116,2♥,E,A♣,9,-140,45.64,98.36
30,142,53,3♣,S,A♥,4,-250,1.03,142.97
30,146,14,2♥,E,A♣,8,-110,65.92,78.08
31,1,83,3♥*,E,3♠,7,300,133.85,10.15
31,4,27,2♥*,E,3♠,8,-470,1.03,142.97
31,8,111,4♣,N,A♦,9,-100,17.25,126.75
31,10,38,3♥*,E,3♠,7,300,133.85,10.15
31,12,24,3♥,E,3♠,6,150,112.56,31.44
31,16,43,3♠,N,A♦,9,140,100.39,43.61
31,19,86,3♠,N,A♦,9,140,100.39,43.61
31,23,130,3♥,E,3♠,7,100,63.89,80.11
31,29,7,3♥,E,3♠,7,100,63.89,80.11
31,32,140,3♥*,E,3♠,7,300,133.85,10.15
31,35,144,3♣,N,K♦,9,110,91.26,52.74
31,39,66,3♥,E,3♠,7,100,63.89,80.11
31,46,126,3♦*,S,1♥0,8,-200,4.07,139.93
31,49,92,3♥,E,3♠,7,100,63.89,80.11
31,59,84,3♥,E,3♠,7,100,63.89,80.11
31,65,91,3♥,E,3♠,7,100,63.89,80.11
31,70,31,3♥,E,3♠,6,150,112.56,31.44
31,75,37,3♥,E,3♠,8,50,31.44,112.56
31,78,123,3♣,N,A♦,9,110,91.26,52.74
31,80,85,3♣,N,K♦,8,-100,17.25,126.75
31,87,60,4♥,E,3♠,7,150,112.56,31.44
31,89,55,2♥,E,3♠,6,100,63.89,80.11
31,96,45,2♥,E,3♠,7,50,31.44,112.56
31,98,17,3♦,E,3♠,5,200,124.72,19.28
31,100,145,2♥,E,3♠,8,-110,9.14,134.86
31,106,136,4♥*,E,3♠,7,500,142.97,1.03
31,108,71,2NT,S,6♣,7,-100,17.25,126.75
31,114,117,2♥*,E,3♠,7,100,63.89,80.11
31,119,41,4♥,E,3♠,8,100,63.89,80.11
31,121,61,2♥,E,3♠,7,50,31.44,112.56
31,125,47,3♥,E,3♠,8,50,31.44,112.56
31,128,44,3♥,E,3♠,8,50,31.44,112.56
31,131,51,3♥,W,K♠,8,50,31.44,112.56
31,135,67,1NT,E,3♠,9,-150,6.1,137.9
31,141,5,3♣,N,A♦,8,-100,17.25,126.75
31,143,112,3♥,E,3♠,8,50,31.44,112.56
31,2,26,2♥,E,3♠,8,-110,9.14,134.86
31,6,104,3♥,E,3♠,7,100,63.89,80.11
31,9,139,3♥,E,3♠,7,100,63.89,80.11
31,11,115,3♠,N,A♦,9,140,100.39,43.61
31,15,28,3♥,E,3♠,7,100,63.89,80.11
31,18,34,3♥*,E,3♠,8,100,63.89,80.11
31,20,109,3♥,E,3♠,7,100,63.89,80.11
31,25,94,3♥,E,3♠,7,100,63.89,80.11
31,30,95,3♦,E,3♠,6,150,112.56,31.44
31,33,13,3♥*,E,2♣,7,300,133.85,10.15
31,36,52,2♥*,E,2♣,7,100,63.89,80.11
31,40,124,3NT,S,1♦0,8,-100,17.25,126.75
31,48,72,3♠,N,A♦,9,140,100.39,43.61
31,50,69,3♠,N,A♦,9,140,100.39,43.61
31,63,137,3♥*,E,3♠,6,500,142.97,1.03
31,68,58,3♥*,W,Q♣,7,300,133.85,10.15
31,74,132,3♥,E,3♠,7,100,63.89,80.11
31,77,42,4♥,W,A♠,7,150,112.56,31.44
31,79,21,2♥,E,3♠,6,100,63.89,80.11
31,81,133,3♥,E,3♠,7,100,63.89,80.11
31,88,73,3♥,E,3♠,7,100,63.89,80.11
31,90,3,3♥*,E,3♠,7,300,133.85,10.15
31,97,64,3♥,E,3♠,7,100,63.89,80.11
31,99,76,3♥,E,3♠,7,100,63.89,80.11
31,105,113,3♥,E,3♠,8,50,31.44,112.56
31,107,93,3♦,E,3♠,5,200,124.72,19.28
31,110,57,3♣,N,A♦,9,110,91.26,52.74
31,118,62,3♠,N,A♦,9,140,100.39,43.61
31,120,103,3♣,N,K♦,8,-100,17.25,126.75
31,122,56,2NT,S,1♥0,9,150,112.56,31.44
31,127,82,3♥*,E,3♠,7,300,133.85,10.15
31,129,22,3♥,E,3♠,7,100,63.89,80.11
31,134,54,3♥*,E,3♠,8,100,63.89,80.11
31,138,116,2♥*,E,3♠,8,-470,1.03,142.97
31,142,53,2♣*,N,A♦,8,180,121.68,22.32
31,146,14,3♠,N,K♦,10,170,119.65,24.35
32,1,83,4♠,W,J♦,10,-620,37.53,106.47
32,4,27,4♠,E,4♣,10,-620,37.53,106.47
32,8,111,2♠,E,4♣,10,-170,111.54,32.46
32,10,38,1♠,E,6♥,11,-200,79.1,64.9
32,12,24,4♠,E,5♣,10,-620,37.53,106.47
32,16,43,3♠,E,3♣,10,-170,111.54,32.46
32,19,86,4♠,E,6♥,10,-620,37.53,106.47
32,23,130,4♠,E,3♣,10,-620,37.53,106.47
32,29,7,4♠,E,7♦,11,-650,6.1,137.9
32,32,140,3♠,E,6♣,11,-200,79.1,64.9
32,35,144,4♠,E,4♣,10,-620,37.53,106.47
32,39,66,4♠,E,8♥,10,-620,37.53,106.47
32,46,126,3♠,E,6♥,11,-200,79.1,64.9
32,49,92,4♠,E,6♥,11,-650,6.1,137.9
32,59,84,4♠,W,3♥,10,-620,37.53,106.47
32,65,91,3♠,E,3♣,10,-170,111.54,32.46
32,70,31,3♠,E,3♣,11,-200,79.1,64.9
32,75,37,2♠,E,8♦,9,-140,132.83,11.17
32,78,123,2♠,E,6♥,11,-200,79.1,64.9
32,80,85,3♠,E,4♣,11,-200,79.1,64.9
32,87,60,3♠,E,4♣,10,-170,111.54,32.46
32,89,55,3♠,E,4♣,10,-170,111.54,32.46
32,96,45,3♠,E,A♠,11,-200,79.1,64.9
32,98,17,4♠,W,J♣,8,200,143.99,0.01
32,100,145,3♠,E,6♥,11,-200,79.1,64.9
32,106,136,4♠,W,J♦,10,-620,37.53,106.47
32,108,71,4♠,E,4♣,10,-620,37.53,106.47
32,114,117,3♠,E,4♣,10,-170,111.54,32.46
32,119,41,2♠,W,J♦,10,-170,111.54,32.46
32,121,61,4♠,E,3♥,10,-620,37.53,106.47
32,125,47,3♠,E,4♣,10,-170,111.54,32.46
32,128,44,4♠,E,4♣,10,-620,37.53,106.47
32,131,51,3NT,E,3♣,9,-600,62.88,81.13
32,135,67,2♠,E,4♣,10,-170,111.54,32.46
32,141,5,3♠,E,5♣,10,-170,111.54,32.46
32,143,112,3♠,E,4♣,10,-170,111.54,32.46
32,2,26,3♠,E,6♥,11,-200,79.1,64.9
32,6,104,4♠,E,A♠,10,-620,37.53,106.47
32,9,139,4♠,E,6♥,11,-650,6.1,137.9
32,11,115,4♠,E,6♥,11,-650,6.1,137.9
32,15,28,4♠,E,6♥,11,-650,6.1,137.9
32,18,34,3♠,E,3♣,10,-170,111.54,32.46
32,20,109,4♠,E,4♣,9,100,139.93,4.07
32,25,94,1♠,E,4♣,10,-170,111.54,32.46
32,30,95,4♠,E,3♣,10,-620,37.53,106.47
32,33,13,3♠,W,J♦,11,-200,79.1,64.9
32,36,52,4♠,E,4♣,10,-620,37.53,106.47
32,40,124,3♠,E,6♥,11,-200,79.1,64.9
32,48,72,4♠,W,J♣,10,-620,37.53,106.47
32,50,69,4♠,E,Q♣,10,-620,37.53,106.47
32,63,137,3♠,E,8♥,9,-140,132.83,11.17
32,68,58,4♥,W,Q♣,10,-620,37.53,106.47
32,74,132,4♠,E,4♣,10,-620,37.53,106.47
32,77,42,4♠,E,8♥,11,-650,6.1,137.9
32,79,21,3♠,E,8♦,11,-200,79.1,64.9
32,81,133,3♠,E,6♥,11,-200,79.1,64.9
32,88,73,3♠,E,4♣,10,-170,111.54,32.46
32,90,3,2♠,E,7♦,11,-200,79.1,64.9
32,97,64,2♠,E,3♣,9,-140,132.83,11.17
32,99,76,4♠,E,4♣,10,-620,37.53,106.47
32,105,113,4♠,W,J♦,10,-620,37.53,106.47
32,107,93,4♠,E,4♣,9,100,139.93,4.07
32,110,57,4♠,W,J♦,10,-620,37.53,106.47
32,118,62,2♠,E,3♣,9,-140,132.83,11.17
32,120,103,3♠,E,8♥,11,-200,79.1,64.9
32,122,56,4♠,E,6♥,10,-620,37.53,106.47
32,127,82,3♠,E,8♦,10,-170,111.54,32.46
32,129,22,3♠,E,6♥,10,-170,111.54,32.46
32,134,54,4♠,E,6♥,9,100,139.93,4.07
32,138,116,3♠,E,4♣,10,-170,111.54,32.46
32,142,53,4♠,E,4♣,10,-620,37.53,106.47
32,146,14,4♠,E,6♥,11,-650,6.1,137.9
33,1,83,4♠,N,5♥,9,-50,96.84,47.16
33,4,27,5♠*,N,5♥,9,-300,26.88,117.12
33,8,111,3♠,N,K♣,9,140,132.58,11.42
33,10,38,4♠*,N,K♣,9,-100,68.45,75.55
33,12,24,4♥,E,J♦,12,-480,3.06,140.94
33,16,43,4♠*,S,4♥,9,-100,68.45,75.55
33,19,86,4♠*,S,4♥,9,-100,68.45,75.55
33,23,130,4♠*,N,3♠,9,-100,68.45,75.55
33,29,7,5♥,E,6♠,9,100,122.19,21.81
33,32,140,4♠*,S,K♥,9,-100,68.45,75.55
33,35,144,4♥,W,Q♣,10,-420,13.95,130.05
33,39,66,4♠*,N,5♥,9,-100,68.45,75.55
33,46,126,4♠*,N,K♣,9,-100,68.45,75.55
33,49,92,4♥,W,Q♣,10,-420,13.95,130.05
33,59,84,4♠*,S,4♥,9,-100,68.45,75.55
33,65,91,4♠,S,4♥,9,-50,96.84,47.16
33,70,31,4♠,N,5♠,9,-50,96.84,47.16
33,75,37,4♠,N,3♦,9,-50,96.84,47.16
33,78,123,3♠,N,4♦,9,140,132.58,11.42
33,80,85,4♠,S,A♠,8,-100,68.45,75.55
33,87,60,5♥,E,6♠,10,50,111.03,32.97
33,89,55,4♠,S,A♣,9,-50,96.84,47.16
33,96,45,5♥,E,6♠,12,-480,3.06,140.94
33,98,17,4♠,N,3♠,11,450,141.96,2.04
33,100,145,4♥,E,5♠,10,-420,13.95,130.05
33,106,136,5♥,E,5♠,9,100,122.19,21.81
33,108,71,3♠,N,5♥,9,140,132.58,11.42
33,114,117,4♠*,N,K♣,9,-100,68.45,75.55
33,119,41,4♥,E,6♠,10,-420,13.95,130.05
33,121,61,5♥,E,K♠,9,100,122.19,21.81
33,125,47,4♠*,N,K♣,9,-100,68.45,75.55
33,128,44,4♠,S,A♠,9,-50,96.84,47.16
33,131,51,4♠*,S,4♥,9,-100,68.45,75.55
33,135,67,4♠*,N,K♣,9,-100,68.45,75.55
33,141,5,4♥,E,7♠,11,-450,6.1,137.9
33,143,112,4♠*,S,4♥,9,-100,68.45,75.55
33,2,26,4♠*,S,4♥,9,-100,68.45,75.55
33,6,104,4♦,E,3♥,11,-150,39.05,104.95
33,9,139,4♠,N,3♥,10,420,139.93,4.07
33,11,115,4♦,E,3♥,11,-150,39.05,104.95
33,15,28,3♠,S,K♥,9,140,132.58,11.42
33,18,34,3♠,N,5♥,9,140,132.58,11.42
33,20,109,4♥,E,3♥,9,50,111.03,32.97
33,25,94,4♠*,N,K♣,9,-100,68.45,75.55
33,30,95,4♠*,S,A♣,8,-300,26.88,117.12
33,33,13,4♦,W,2♠,11,-150,39.05,104.95
33,36,52,4♥,E,3♠,9,50,111.03,32.97
33,40,124,5♥,E,6♠,10,50,111.03,32.97
33,48,72,3♦,E,Q♣,11,-150,39.05,104.95
33,50,69,6♥,E,K♠,10,100,122.19,21.81
33,63,137,3♦,W,8♠,11,-150,39.05,104.95
33,68,58,4♠*,N,K♣,9,-100,68.45,75.55
33,74,132,5♦,W,1♠0,11,-400,22.83,121.17
33,77,42,5♥*,E,K♠,11,-650,0.01,143.99
33,79,21,4♥,W,1♠0,9,50,111.03,32.97
33,81,133,3♠,N,K♣,9,140,132.58,11.42
33,88,73,4♥,E,5♠,10,-420,13.95,130.05
33,90,3,4♥,E,J♣,10,-420,13.95,130.05
33,97,64,5♦,E,K♠,11,-400,22.83,121.17
33,99,76,4♦,W,Q♣,11,-150,39.05,104.95
33,105,113,4♠*,N,K♣,9,-100,68.45,75.55
33,107,93,3♥,E,6♠,8,50,111.03,32.97
33,110,57,4♠*,S,4♥,9,-100,68.45,75.55
33,118,62,4♠*,N,K♣,9,-100,68.45,75.55
33,120,103,4♠,N,K♣,9,-50,96.84,47.16
33,122,56,3♥,E,6♠,11,-200,29.92,114.08
33,127,82,3♦,W,4♠,11,-150,39.05,104.95
33,129,22,4♦,W,1♠0,11,-150,39.05,104.95
33,134,54,4♠,N,2♥,8,-100,68.45,75.55
33,138,116,5♥,E,6♠,10,50,111.03,32.97
33,142,53,3♠*,N,K♣,9,530,143.99,0.01
33,146,14,VOID,-,-,-,-,-,-
34,1,83,3♣,S,J♠,12,170,48.35,95.65
34,4,27,5♣,S,J♠,12,620,113.13,30.87
34,8,111,5♣,S,J♠,12,620,113.13,30.87
34,10,38,4♣,S,J♠,12,170,48.35,95.65
34,12,24,5♣,S,J♠,12,620,113.13,30.87
34,16,43,3♦,N,A♠,12,170,48.35,95.65
34,19,86,3♣,S,J♥,12,170,48.35,95.65
34,23,130,3♣,S,2♠,12,170,48.35,95.65
34,29,7,5♦,N,K♠,12,620,113.13,30.87
34,32,140,3♣,S,J♠,12,170,48.35,95.65
34,35,144,3NT,N,K♠,12,690,137.8,6.2
34,39,66,6♣,S,J♠,12,1370,142.94,1.06
34,46,126,5♦,N,A♠,12,620,113.13,30.87
34,49,92,3♣,S,J♠,12,170,48.35,95.65
34,59,84,5♦,S,J♠,12,620,113.13,30.87
34,65,91,5♦,S,J♠,12,620,113.13,30.87
34,70,31,5♥,W,2♦,7,200,76.11,67.89
34,75,37,4♣,S,3♠,12,170,48.35,95.65
34,78,123,5♣,S,J♠,12,620,113.13,30.87
34,80,85,4♣,S,J♠,12,170,48.35,95.65
34,87,60,3♣,S,Q♥,12,170,48.35,95.65
34,89,55,5♦,N,A♠,12,620,113.13,30.87
34,96,45,5♣,S,Q♥,12,620,113.13,30.87
34,98,17,4♣,S,J♠,12,170,48.35,95.65
34,100,145,5♦,S,J♥,12,620,113.13,30.87
34,106,136,5♣,S,J♠,12,620,113.13,30.87
34,108,71,5♣,S,J♠,12,620,113.13,30.87
34,114,117,3♣,S,Q♥,12,170,48.35,95.65
34,119,41,3♣,S,8♦,12,170,48.35,95.65
34,121,61,3NT,N,K♠,7,-200,4.14,139.86
34,125,47,5♦,N,K♠,12,620,113.13,30.87
34,128,44,4♦,N,A♠,11,150,16.48,127.52
34,131,51,4♠*,E,K♦,7,500,84.34,59.66
34,135,67,4♦,N,K♠,12,170,48.35,95.65
34,141,5,5♠,E,A♦,8,150,16.48,127.52
34,143,112,5♦,N,K♠,12,620,113.13,30.87
34,2,26,5♣,S,J♠,12,620,113.13,30.87
34,6,104,3♣,S,J♠,10,130,10.31,133.69
34,9,139,4♦,N,A♠,12,170,48.35,95.65
34,11,115,4♣,S,J♠,12,170,48.35,95.65
34,15,28,4♦,N,A♠,12,170,48.35,95.65
34,18,34,3♦,N,A♠,12,170,48.35,95.65
34,20,109,3♠*,W,A♥,6,500,84.34,59.66
34,25,94,3♣,S,J♠,12,170,48.35,95.65
34,30,95,4NT,N,A♠,7,-300,0.03,143.97
34,33,13,3♠*,E,A♦,6,500,84.34,59.66
34,36,52,3NT,N,K♠,7,-200,4.14,139.86
34,40,124,5♥*,W,2♦,7,800,139.86,4.14
34,48,72,5♣,S,J♠,12,620,113.13,30.87
34,50,69,4♦,N,A♠,12,170,48.35,95.65
34,63,137,5♦,N,K♠,12,620,113.13,30.87
34,68,58,4♥*,W,A♣,7,500,84.34,59.66
